ID_Estudiante,Logica_y_Programacion,Estructuras_de_Datos,Bases_de_Datos,Ingenieria_de_Software,Sistemas_Operativos,Redes_de_Computadores,Machine_Learning,Simulacion_de_Sistemas,Estadistica_Inferencial,Calculo_Diferencial,Fisica_Mecanica,Arquitectura_de_Computadores
3949950,2.5,5.0,2.5,4.6,3.2,3.5,2.7,2.9,3.8,3.8,3.2,2.7
3328769,4.0,2.9,4.1,3.6,3.5,3.0,3.4,4.5,3.4,3.1,5.0,4.5
7406286,2.7,3.7,3.4,3.8,2.9,3.5,2.6,3.0,2.7,3.5,4.1,3.9
5732845,2.5,3.2,4.3,4.0,3.0,1.8,3.9,2.7,4.6,3.3,4.5,4.1
4594284,3.0,2.7,3.0,3.0,3.6,4.4,3.6,3.2,4.5,4.4,3.9,2.4
6318390,4.3,2.8,2.7,3.7,4.0,3.3,5.0,3.4,2.1,4.1,4.0,2.4
6165390,3.6,3.4,4.8,3.5,3.4,2.8,3.2,2.6,3.1,3.7,2.5,3.4
4863900,4.9,3.5,2.9,5.0,4.2,2.8,2.2,2.9,3.6,3.7,4.5,3.7
2979344,3.4,3.7,3.3,4.1,5.0,5.0,2.9,4.0,4.0,2.7,1.7,2.7
9217253,4.4,3.8,2.9,4.5,3.9,3.7,5.0,3.4,4.6,3.0,3.6,4.4
1434425,2.9,3.3,4.8,4.5,3.0,4.7,4.1,3.4,3.8,4.5,4.4,3.3
8318172,2.3,3.1,2.6,3.8,2.2,2.8,3.1,4.1,4.2,3.5,5.0,3.6
2353985,5.0,3.0,2.4,4.4,3.0,3.6,3.5,4.0,2.8,3.6,3.0,4.4
6045123,2.7,4.3,3.5,2.9,2.9,4.0,3.5,2.8,3.5,4.2,4.1,2.4
4537436,3.6,3.6,3.8,3.8,2.5,3.3,2.6,2.4,2.6,3.6,3.2,3.2
7392853,3.7,3.1,3.3,3.4,4.4,1.7,4.8,3.4,3.7,4.0,2.9,3.6
3493910,5.0,2.9,4.7,4.5,2.5,2.9,2.8,2.2,3.9,4.3,3.9,3.2
8138416,4.0,2.6,2.4,2.5,2.0,3.7,4.9,3.3,3.5,3.1,2.6,3.1
5762722,3.0,3.9,3.7,3.5,3.9,3.1,3.3,3.8,4.9,3.5,3.5,4.9
3631517,3.0,3.5,5.0,2.2,3.2,3.0,5.0,5.0,3.9,3.5,3.0,4.5
7585032,4.6,3.0,2.1,4.1,3.1,2.6,2.9,3.4,4.9,2.9,4.7,3.9
7647427,4.2,2.5,2.7,4.2,2.2,3.7,4.8,4.0,3.3,4.3,3.2,2.8
5315287,4.0,3.8,2.6,3.4,3.6,3.9,3.5,3.1,5.0,4.1,3.8,1.8
4639289,2.9,3.2,3.0,2.8,3.0,4.0,3.3,4.9,3.3,3.5,4.2,4.9
6916234,4.8,3.1,3.2,3.6,3.0,3.4,4.4,2.9,3.9,3.1,2.7,3.9
1837561,3.4,4.2,3.1,3.2,2.8,3.1,4.6,3.0,3.6,4.2,3.0,4.4
8598418,2.6,2.7,4.4,2.8,4.2,3.7,3.1,4.6,3.2,2.9,3.7,2.8
7372276,2.6,3.5,4.0,4.2,1.6,4.3,4.9,3.8,4.2,3.5,4.8,5.0
2224298,2.6,3.1,3.7,3.4,4.2,3.9,2.1,4.4,3.1,3.3,2.6,4.0
6074690,4.0,3.4,2.8,2.8,2.3,2.9,5.0,3.7,3.6,4.9,4.0,2.7
7013428,3.0,4.0,4.0,3.3,4.6,3.0,3.5,3.6,2.8,3.4,2.8,3.4
4615692,3.3,4.1,3.3,3.0,2.5,3.3,3.0,1.7,2.6,4.2,3.0,4.5
6091499,4.3,2.9,3.6,3.5,3.9,3.3,2.7,4.3,2.2,5.0,2.8,3.9
5033872,2.8,3.6,3.5,3.1,2.9,4.2,4.7,2.7,3.4,1.1,3.4,3.4
3399832,3.2,3.8,3.9,4.5,4.4,4.8,2.2,5.0,4.1,4.3,4.5,3.0
7040053,4.9,2.6,4.9,4.0,4.7,3.8,5.0,4.2,2.7,5.0,3.1,2.7
5047889,2.7,4.5,2.9,4.0,4.9,5.0,4.0,3.2,1.7,3.8,4.0,3.0
4399932,4.9,1.7,4.6,4.9,2.9,2.6,3.5,2.8,3.3,4.3,4.3,3.3
7666949,2.6,2.1,2.3,3.8,3.7,3.4,4.0,4.2,4.3,4.5,3.7,4.0
8984720,3.5,4.7,4.9,2.2,3.6,2.6,3.0,4.2,5.0,3.9,4.1,3.2
2098195,3.3,3.5,2.0,3.9,4.4,2.5,2.7,3.5,3.8,2.0,2.3,3.9
6093452,2.6,4.4,2.6,2.8,4.1,3.0,2.6,1.8,4.9,3.3,1.6,3.9
5604341,3.7,2.9,3.6,4.0,2.6,2.6,3.6,3.4,2.7,2.6,4.3,3.5
1368609,3.1,3.6,4.1,4.5,3.5,3.8,3.5,3.2,3.0,3.1,3.4,3.8
8275594,3.3,3.2,3.2,3.4,3.4,2.8,4.3,3.4,4.9,3.4,2.5,4.4
3660090,3.7,4.1,5.0,3.0,1.8,3.4,4.3,4.3,4.4,3.0,2.2,4.3
1440537,4.1,4.1,4.7,3.7,2.9,4.0,4.1,4.8,3.6,5.0,4.2,1.7
8453863,4.8,2.1,3.5,3.7,3.4,4.3,3.7,3.1,3.9,4.3,3.0,4.6
2940075,2.8,2.4,3.8,4.1,5.0,3.5,3.6,3.6,2.8,2.5,3.9,3.9
2108905,3.0,3.0,3.5,3.8,2.5,2.1,2.5,4.1,4.1,4.3,3.3,3.2
5634658,3.8,2.6,3.3,3.2,4.5,4.2,4.1,3.4,3.4,4.1,2.3,3.9
6780596,3.3,2.3,4.6,4.3,4.1,3.2,2.1,4.5,3.3,4.2,2.2,4.3
5116851,4.1,3.0,3.1,3.8,4.2,3.8,3.9,3.6,4.2,3.7,3.9,3.2
6326709,3.0,2.5,3.6,4.2,3.6,3.1,3.3,3.0,3.5,2.9,3.2,4.8
2742216,3.9,3.2,1.8,3.3,4.7,3.3,3.7,4.4,4.3,3.1,3.7,3.0
7986094,2.7,3.6,3.3,4.5,3.5,3.9,4.9,3.7,4.3,4.4,3.7,3.1
8055936,3.8,3.5,2.9,3.5,3.3,2.5,3.7,2.4,3.7,3.0,2.8,4.2
6819838,3.4,4.1,3.2,3.4,2.6,3.9,3.3,3.4,4.0,4.2,2.5,3.7
7315136,4.0,4.0,3.9,3.7,3.8,3.8,4.8,3.8,4.6,3.2,2.9,3.8
5163667,2.7,3.0,4.5,3.3,3.5,3.5,4.4,4.3,3.6,3.2,3.0,3.5
2619073,5.0,4.1,2.7,4.4,4.1,3.8,2.7,2.5,2.7,3.9,2.6,2.9
8648495,3.5,4.0,3.9,2.2,2.3,3.7,2.7,3.6,3.5,4.4,3.5,4.0
3037652,2.3,3.0,2.6,4.1,2.3,3.5,3.3,4.7,3.6,4.5,2.6,3.5
1041320,3.7,3.0,4.5,4.4,3.5,4.9,3.6,3.8,2.6,3.2,3.5,4.0
8174800,2.9,4.8,4.9,2.6,2.4,4.3,2.8,4.4,4.6,3.3,4.1,3.5
2686331,3.9,4.4,3.3,4.4,3.5,3.5,4.5,4.1,2.7,3.2,4.5,2.4
2411119,1.6,4.1,3.5,5.0,3.9,4.5,3.3,5.0,3.5,4.5,2.6,2.9
2734520,3.6,2.6,3.8,3.4,4.1,3.4,2.4,2.9,3.7,3.7,2.9,3.0
8390882,3.2,3.8,2.7,4.3,2.1,4.6,3.0,2.6,3.7,2.5,3.6,3.1
6297771,3.3,3.9,2.5,2.9,3.3,2.5,4.6,3.7,3.1,3.5,3.6,4.3
8105113,3.5,2.7,3.3,3.4,4.1,4.3,3.9,4.5,2.5,3.9,3.7,4.5
5730111,2.9,3.4,3.8,3.4,2.8,3.1,3.4,3.5,3.8,3.9,3.2,3.4
4593613,2.5,2.5,3.8,2.1,3.0,1.1,3.7,3.3,2.3,2.8,3.1,3.1
5425499,4.7,5.0,3.4,2.8,3.2,3.7,2.5,3.7,3.1,2.3,2.2,3.5
3350879,4.8,3.0,2.6,3.3,3.2,3.9,3.4,3.1,4.1,4.2,4.0,2.8
7110629,3.4,3.2,3.5,3.7,3.2,2.7,3.7,4.2,3.0,2.9,4.3,3.4
7567513,2.4,4.0,2.9,3.5,2.3,2.5,4.2,3.6,3.4,2.0,4.3,4.0
3964732,3.3,2.7,4.7,3.1,4.2,4.6,2.9,3.7,4.0,3.6,2.9,3.5
1321349,4.3,3.6,2.2,3.8,4.9,4.1,2.8,3.8,3.5,2.5,2.8,3.5
3977440,4.7,3.9,2.5,3.9,2.4,2.6,3.1,4.9,4.9,4.6,4.2,2.3
8169007,3.8,4.4,3.4,5.0,3.7,3.8,3.0,3.1,4.1,4.7,4.3,3.4
8801793,4.6,2.3,5.0,4.8,3.3,4.1,3.5,3.9,4.1,3.0,3.4,5.0
5873891,4.3,4.2,3.2,3.3,3.7,3.0,3.2,3.6,3.7,4.8,3.3,2.7
1993261,4.0,3.4,3.5,3.2,3.2,4.0,3.5,4.1,2.1,4.7,3.8,3.8
1635551,2.2,2.0,2.4,4.6,5.0,4.2,4.2,2.6,3.2,4.5,4.1,4.1
9047534,2.4,4.2,4.4,2.5,2.8,1.2,3.6,3.7,2.7,3.9,3.6,3.6
5170225,3.6,4.1,4.3,5.0,4.3,2.8,4.0,3.1,3.5,3.4,3.3,2.2
9202261,3.9,4.2,4.9,4.1,2.8,4.3,3.7,4.0,3.6,2.7,2.6,3.0
2050015,3.0,4.1,4.4,3.5,3.2,2.6,2.7,3.9,4.0,2.2,2.5,3.5
8583730,3.9,3.2,2.8,3.8,4.2,3.3,2.6,3.9,3.7,2.6,2.6,3.4
8241341,4.1,3.5,2.0,3.3,5.0,4.5,3.3,4.3,4.8,2.8,2.2,4.1
5258069,2.6,3.3,2.6,2.7,5.0,3.1,4.4,4.0,5.0,3.6,3.7,4.5
6721760,3.1,3.4,3.0,3.9,3.2,4.5,3.8,3.3,3.2,4.5,3.4,4.2
3714013,3.4,2.6,2.2,2.9,3.9,5.0,3.0,2.8,4.0,3.0,3.5,2.4
4298215,3.2,3.8,3.3,4.6,2.8,2.6,3.2,3.9,3.8,5.0,3.3,3.4
6786549,5.0,3.8,3.8,0.6,2.3,3.3,3.5,3.4,4.3,1.1,3.9,3.9
1804270,4.6,3.5,3.8,3.2,2.4,3.4,3.9,3.2,2.3,4.6,5.0,2.2
2355649,3.3,3.2,4.5,1.7,3.7,5.0,2.8,2.0,2.2,2.9,3.4,2.8
1504160,3.5,2.8,3.0,3.4,3.2,2.4,3.6,4.1,3.1,1.1,3.0,2.7
1315731,4.3,2.8,4.2,5.0,3.2,4.9,5.0,3.9,2.7,3.5,3.8,5.0
3402834,3.9,3.6,3.7,4.4,2.7,4.0,2.5,3.7,3.7,3.2,4.9,3.8
5452310,3.3,3.6,4.5,3.9,3.9,4.5,4.7,3.1,5.0,3.3,3.5,2.5
2081140,3.2,3.7,2.0,2.6,3.5,2.6,3.1,2.6,3.4,2.5,4.1,3.9
9539567,4.0,5.0,4.8,3.5,3.8,3.9,3.2,3.1,3.8,4.8,3.6,3.2
2881525,3.8,3.4,3.3,4.1,4.4,2.8,3.1,3.6,3.6,4.2,2.3,2.6
3006883,4.5,2.8,2.8,4.4,3.2,4.1,2.7,2.6,4.0,2.6,2.3,4.3
6971539,3.6,3.6,2.0,3.0,4.2,4.0,3.0,3.5,3.0,4.2,5.0,5.0
1963404,3.4,3.8,4.3,3.9,3.8,5.0,4.3,2.5,4.2,3.7,3.4,4.0
4659421,2.0,3.2,3.0,3.8,3.0,3.1,4.6,2.7,3.0,4.0,3.7,2.8
6532114,2.6,3.3,4.9,4.3,4.3,2.4,3.3,3.3,4.3,2.5,3.7,3.2
7015104,4.0,3.6,2.2,3.9,4.5,3.6,4.0,2.7,1.8,5.0,3.9,2.6
5647771,1.6,3.6,3.3,3.0,2.8,2.6,2.6,2.6,4.0,3.1,5.0,3.7
5392565,3.5,3.0,3.9,1.3,3.6,2.0,3.1,2.0,3.6,2.4,3.9,3.9
6511583,3.2,3.2,4.6,3.9,4.4,3.4,4.1,4.5,3.1,3.8,5.0,1.7
5035790,3.1,3.9,4.7,4.0,4.0,3.6,4.4,4.1,3.5,3.6,4.3,2.6
9195903,4.6,4.8,4.0,2.1,2.9,3.4,3.9,4.3,2.0,4.2,2.7,3.4
7057704,4.5,3.3,3.6,3.6,3.9,3.3,3.6,3.5,4.9,2.9,3.8,4.1
5395848,4.0,4.3,3.6,4.0,3.2,1.8,4.7,3.2,3.3,5.0,1.9,4.5
4654670,3.8,2.8,3.8,3.0,3.5,3.2,4.1,3.4,5.0,4.8,3.1,4.2
6105756,4.1,3.8,2.5,3.1,4.0,2.6,3.4,3.6,4.0,4.8,4.2,3.6
7935576,2.2,4.2,3.1,3.9,3.4,3.2,3.0,3.3,2.4,3.5,3.4,2.6
9602038,4.4,2.3,4.3,4.2,3.8,2.0,3.7,3.0,4.4,2.9,2.3,4.4
6011491,3.1,4.3,2.1,2.9,1.1,3.7,3.3,3.7,4.5,4.3,5.0,4.1
8907249,4.4,3.0,4.2,2.1,3.1,3.7,3.7,2.2,4.9,4.8,1.8,4.3
2298985,4.4,3.0,3.8,3.1,3.9,3.0,2.0,3.2,4.6,3.4,2.6,3.8
2812823,3.6,3.9,2.1,3.5,4.5,3.3,3.1,4.1,3.3,3.5,3.6,2.9
3598223,3.1,3.3,2.8,4.0,3.9,4.1,4.0,3.6,2.1,2.9,3.6,4.4
5789506,3.0,4.3,3.3,2.7,4.2,3.4,4.1,4.1,3.9,4.3,3.9,4.3
9474764,3.5,3.4,4.4,4.3,4.1,1.5,4.4,4.3,3.8,3.1,4.9,1.4
2357854,3.7,3.6,4.6,2.6,3.7,2.3,4.1,2.8,1.8,2.3,3.1,4.0
6632421,3.4,3.3,4.9,4.5,4.1,3.2,3.7,2.3,3.2,3.1,3.6,3.5
8445889,2.8,3.3,1.9,2.9,3.3,2.7,4.6,3.3,2.2,4.9,3.3,3.4
6772885,3.1,3.1,2.5,4.1,1.9,5.0,2.4,2.6,3.6,2.6,3.6,4.0
7780401,5.0,3.3,4.8,4.6,3.7,4.0,2.6,4.3,4.5,3.2,4.2,4.4
3510722,3.5,2.5,4.2,4.1,1.8,4.3,4.4,4.2,3.6,2.4,4.5,3.3
9009514,3.9,5.0,4.1,3.0,4.0,2.9,3.4,2.9,5.0,4.8,2.6,3.3
8080781,3.8,4.0,2.8,2.7,3.0,3.8,2.9,3.2,4.7,4.1,4.0,3.9
1898860,4.5,3.7,3.9,3.4,2.4,2.9,4.9,2.3,4.2,3.0,4.3,2.6
8419974,3.2,2.7,3.6,1.8,3.3,3.5,2.2,2.5,3.9,4.3,3.7,3.4
2879066,4.5,4.7,2.8,3.5,2.2,3.6,3.3,2.9,4.3,4.7,3.4,4.3
4003929,5.0,3.9,4.2,3.2,4.0,4.3,3.8,3.0,3.6,4.4,3.8,2.6
1228002,4.1,3.8,2.4,5.0,3.1,3.2,2.3,3.5,3.8,3.2,3.1,4.1
4867746,2.4,4.7,3.2,5.0,3.1,3.5,3.3,3.7,3.7,3.2,3.6,3.9
7320867,2.2,4.7,4.8,4.9,2.4,3.8,3.7,2.0,2.9,3.6,3.3,3.4
9593254,3.8,3.0,4.0,1.9,2.8,2.3,3.4,4.4,2.4,4.2,2.5,4.5
3308782,4.6,5.0,4.1,3.5,3.1,2.6,2.5,2.9,2.8,3.8,4.0,2.2
1567098,2.9,2.2,3.8,3.5,3.5,2.2,3.5,3.9,2.6,5.0,2.6,3.5
6729580,3.5,3.7,3.4,2.7,2.6,3.7,4.1,1.7,3.3,2.7,3.6,3.0
2644544,3.6,2.9,2.9,2.9,4.1,4.3,4.1,4.4,3.6,3.4,4.2,2.8
5838083,3.4,2.5,3.4,3.2,3.2,4.2,3.8,4.1,3.8,3.8,3.9,3.2
3963109,3.8,4.9,3.9,4.2,4.3,2.2,2.6,4.0,2.8,2.8,2.9,3.0
9183358,2.0,3.3,2.6,3.2,2.8,4.2,2.8,3.1,4.1,4.1,3.6,4.7
4411428,3.7,4.9,3.7,5.0,3.5,3.4,3.7,5.0,4.6,3.7,3.7,4.1
4159020,2.6,2.8,2.6,3.5,3.3,3.7,3.5,2.3,2.2,3.5,3.3,2.5
2235161,3.0,3.4,5.0,4.2,3.2,4.4,4.8,3.9,3.5,3.1,3.6,3.4
9053176,3.5,4.1,3.4,3.0,3.7,2.6,2.3,4.2,2.5,2.8,3.1,3.8
3239254,3.6,4.7,3.2,3.1,3.4,4.9,3.0,4.5,4.0,4.4,1.9,3.0
6265765,4.1,3.6,5.0,4.0,3.9,3.5,4.4,3.2,2.8,4.4,3.9,3.1
4426108,4.1,3.3,3.7,2.6,2.8,3.2,4.1,2.9,3.7,3.6,2.9,3.3
8224974,5.0,2.9,3.0,3.7,5.0,3.0,2.9,3.0,3.0,4.8,3.0,4.4
8586832,3.0,3.5,2.2,2.8,3.2,4.8,4.3,2.7,3.3,3.9,3.3,3.7
2488101,4.4,5.0,2.5,3.1,2.3,3.7,2.3,2.9,5.0,2.4,4.8,3.7
4558635,3.5,3.7,2.7,4.6,3.7,3.3,3.7,2.0,4.0,2.9,2.4,3.4
1328590,3.1,3.9,3.0,4.9,3.2,3.5,3.6,4.5,3.8,3.0,2.7,3.5
8418433,4.2,4.2,3.4,2.6,2.3,3.8,3.4,3.0,3.0,3.7,4.7,4.0
2352810,3.6,4.3,4.2,3.5,2.4,3.5,5.0,3.2,3.2,4.0,2.4,2.4
3629447,4.8,2.4,4.4,2.0,4.3,3.7,3.6,4.4,3.2,4.1,1.0,3.0
2672553,3.4,4.0,3.8,4.9,2.2,3.1,4.4,2.7,4.4,5.0,3.9,3.4
2405939,2.8,3.6,4.1,1.9,2.8,3.6,4.2,4.1,3.6,3.2,3.7,3.4
5508169,3.3,3.5,2.9,4.2,3.2,2.8,2.8,4.5,2.3,2.6,2.4,3.4
5035688,3.8,3.7,3.6,4.1,3.1,2.7,3.3,2.6,2.9,3.5,3.8,3.3
6240165,4.3,2.8,3.9,2.9,4.8,4.3,3.1,3.1,3.4,3.8,4.8,3.1
6257870,4.2,2.0,3.6,3.6,4.1,4.8,1.8,4.6,3.6,3.6,4.8,3.2
8206266,4.6,3.0,3.7,2.2,4.6,2.5,4.0,4.8,3.0,3.3,3.1,4.8
8391359,1.8,3.2,4.3,3.5,3.9,4.9,3.3,4.9,3.5,2.1,4.3,3.8
4899626,2.4,4.3,4.9,1.5,3.4,3.4,4.8,4.2,3.4,2.2,1.6,3.9
4907480,2.8,3.3,3.6,3.7,3.4,2.9,4.4,2.3,3.1,2.8,3.4,2.5
1587792,3.6,5.0,3.6,3.8,3.6,3.4,3.4,3.1,2.9,2.7,2.8,3.0
1415184,4.2,4.3,4.9,2.8,4.9,2.8,2.5,4.1,3.4,4.1,2.7,5.0
4189665,4.2,3.7,3.1,3.9,3.0,3.1,3.8,2.5,5.0,3.2,3.3,3.8
3326958,4.4,2.8,2.3,3.0,3.9,2.7,3.6,2.4,3.8,3.5,2.4,3.6
8583858,4.2,3.6,3.8,2.7,4.5,3.2,3.8,3.7,3.4,3.6,2.0,2.8
7518361,2.7,3.1,4.5,2.0,4.0,3.9,3.9,3.1,3.9,3.3,3.0,4.2
3184368,3.6,4.2,3.7,5.0,4.5,4.6,3.1,2.4,3.1,3.4,4.6,3.8
4902787,2.7,2.7,4.1,4.2,2.9,4.3,2.0,2.5,3.0,2.5,4.0,4.0
4848899,4.0,2.5,4.6,3.0,4.1,3.0,1.6,3.1,3.2,2.0,3.1,3.7
3016750,4.4,3.5,3.6,3.4,3.4,3.8,3.4,3.3,3.6,3.4,3.5,2.8
8402725,3.3,2.0,3.7,3.6,3.8,3.4,5.0,2.9,3.7,3.9,3.2,3.8
6859540,3.0,3.3,4.2,3.6,3.2,2.8,4.4,3.8,4.7,4.5,2.6,4.1
5569840,3.1,3.5,3.9,2.7,2.2,3.7,3.6,3.1,3.1,3.9,3.4,2.1
1584892,4.1,2.1,3.2,4.0,4.9,3.6,3.4,3.1,4.0,2.2,4.6,3.4
2372375,3.2,5.0,2.6,3.0,2.6,3.6,3.0,3.5,3.5,3.3,4.5,3.5
5759837,2.7,4.4,4.0,5.0,4.4,4.5,3.6,3.3,2.9,3.5,3.2,3.1
5096064,3.4,3.2,5.0,3.1,4.4,4.3,2.3,1.6,2.6,3.7,4.2,4.4
5507152,4.3,4.9,2.4,2.9,3.1,3.1,1.1,4.0,1.9,3.1,3.6,2.6
8752622,3.2,3.7,4.6,4.5,3.1,3.8,4.0,3.9,3.1,3.7,2.8,3.5
5825548,3.3,4.0,3.9,2.6,3.2,2.5,3.4,3.4,3.2,3.8,3.9,4.6
7887239,4.5,3.3,4.3,2.9,3.9,2.8,2.0,3.5,5.0,3.4,3.8,3.1
2234864,3.1,3.4,3.5,3.7,3.3,2.9,3.7,4.3,4.0,3.3,4.4,4.6
8717919,3.4,2.7,3.1,3.4,3.3,3.2,3.7,3.8,3.8,3.1,3.5,3.3
8777107,2.6,4.9,4.9,2.5,4.2,3.6,2.0,3.6,3.3,3.8,3.3,3.3
6339842,5.0,2.1,2.8,4.0,5.0,3.1,3.3,3.4,3.6,5.0,3.8,2.7
2350799,3.7,3.4,4.1,3.3,3.6,3.3,4.0,3.4,3.3,3.5,3.0,3.7
5339891,3.5,3.7,3.0,3.8,3.3,3.5,2.9,4.5,2.7,2.4,2.3,4.3
4587596,3.7,3.9,4.1,3.2,3.3,3.3,3.2,2.1,3.0,3.1,3.6,3.7
5709499,4.3,5.0,3.3,3.4,2.9,3.2,3.0,2.4,4.0,1.1,4.1,3.3
8071378,3.0,2.6,2.7,4.9,2.7,3.8,2.7,2.9,5.0,3.3,3.3,3.6
1206522,3.1,3.6,3.8,2.8,3.4,2.8,3.0,3.4,3.7,4.1,3.4,4.1
6558346,2.5,5.0,4.7,4.2,4.5,4.1,3.7,3.4,2.9,1.7,3.4,3.9
8448906,5.0,3.6,2.2,3.8,4.0,2.8,4.6,2.9,3.9,2.3,4.9,3.8
5731232,4.1,3.6,3.0,4.0,2.4,4.9,4.3,3.8,3.4,3.4,5.0,3.3
5671354,3.7,2.7,3.3,4.1,3.0,2.6,1.6,2.3,4.7,4.0,2.2,3.4
9461308,3.4,2.9,3.5,3.8,2.3,3.0,2.8,2.7,4.6,3.4,4.0,3.7
5393044,2.5,3.7,3.1,3.9,3.7,2.8,3.7,3.5,2.8,4.6,2.6,2.9
9872132,4.2,1.8,4.1,3.3,3.8,4.1,3.2,3.7,2.2,3.2,3.8,2.3
6292040,2.7,3.9,1.8,2.8,2.2,4.1,2.9,3.4,1.9,4.5,4.1,3.3
4208362,2.9,2.8,4.1,4.0,2.5,3.9,3.1,3.9,3.0,3.1,2.2,3.5
2585399,3.9,4.4,3.9,3.6,3.7,3.7,1.7,2.7,3.5,3.7,2.4,4.0
4099927,3.1,3.5,3.5,2.5,3.5,3.1,4.6,3.5,3.3,4.4,5.0,4.3
6877123,4.5,3.3,2.9,3.2,2.6,4.8,3.4,4.5,2.3,2.6,3.2,4.7
6467232,4.4,3.3,4.4,3.7,3.0,2.6,4.9,2.7,2.3,3.7,4.5,2.6
7272158,3.3,3.3,3.9,3.7,2.6,3.9,4.1,4.1,3.5,3.2,3.2,5.0
4036029,3.9,4.2,4.5,4.8,4.5,3.1,4.0,3.4,2.0,3.6,3.4,2.3
4956108,2.5,3.7,2.5,3.0,3.7,4.5,4.3,4.5,3.1,4.8,1.8,4.4
2705798,2.9,3.4,4.8,3.4,3.9,3.0,3.4,3.6,4.8,4.6,3.5,2.8
2436655,3.6,2.1,4.8,3.1,3.6,2.7,4.9,3.3,3.8,2.6,4.7,3.0
2367746,5.0,2.4,3.8,3.5,2.6,2.3,3.4,4.2,4.2,3.3,4.4,3.8
4173066,3.2,3.2,4.9,3.7,3.5,5.0,3.3,3.1,3.2,5.0,4.5,3.5
5300967,2.9,4.9,3.2,2.2,5.0,4.5,3.7,1.5,3.7,3.8,3.2,3.6
4083296,2.3,1.7,3.6,3.5,4.7,3.4,3.6,4.6,5.0,2.5,4.3,3.1
5571810,3.9,3.4,4.2,2.0,3.9,5.0,4.2,4.0,3.6,3.0,4.5,3.4
6648502,4.8,2.5,3.2,2.8,4.1,3.2,4.1,4.5,3.9,2.8,3.0,4.6
9537407,4.4,2.9,3.2,4.2,3.7,4.0,2.6,3.5,4.4,3.3,4.2,2.9
5705201,3.4,3.6,2.4,3.9,3.8,4.6,1.6,3.7,3.0,3.0,4.5,4.3
2638977,3.1,2.7,4.4,3.3,3.4,4.3,4.1,3.0,3.6,4.3,3.0,4.1
6472215,3.7,2.9,3.8,2.1,3.6,3.2,2.2,2.7,3.7,3.2,3.8,3.8
6482677,3.6,4.0,2.9,3.0,1.7,2.8,2.5,3.2,3.3,2.7,5.0,4.3
1095675,4.5,3.9,2.7,2.6,3.9,3.6,4.3,3.9,3.7,4.5,4.8,4.2
1482077,4.0,3.9,4.7,3.2,2.3,3.7,3.2,4.1,2.7,3.6,4.4,2.8
9770569,2.3,2.2,2.7,3.5,4.4,4.6,2.1,2.9,5.0,1.6,3.7,2.9
6686205,4.9,3.5,4.6,2.9,3.7,4.1,4.3,3.7,3.3,3.9,3.4,2.7
9410388,3.3,4.5,3.9,3.0,2.9,3.7,3.7,2.3,4.5,3.4,4.1,2.0
4121960,4.1,4.1,4.3,3.8,2.6,2.8,4.0,3.3,3.2,3.0,3.5,4.0
7154500,3.8,2.2,3.1,4.3,2.3,4.1,4.1,4.2,4.3,3.3,4.3,3.3
1039514,3.0,3.7,3.8,4.4,2.9,4.0,3.1,4.4,3.5,4.3,4.2,5.0
1473647,4.2,2.3,2.9,3.2,3.7,4.2,5.0,3.3,4.2,3.5,2.9,3.9
5823076,3.7,2.3,3.9,3.4,3.5,3.9,3.9,3.7,4.3,4.4,3.8,2.9
2849141,3.1,4.5,3.5,3.7,4.2,2.9,5.0,3.1,3.5,4.2,2.9,2.9
7088899,3.3,4.7,3.8,3.4,3.3,3.7,4.2,3.1,3.5,4.2,3.5,3.9
2325323,3.9,3.5,4.9,3.4,2.4,2.9,2.7,2.8,2.8,3.3,3.3,3.7
4930450,4.6,3.2,4.5,4.3,3.1,2.8,4.8,3.6,3.7,2.8,4.2,5.0
3183884,2.5,4.5,3.9,3.8,4.4,4.4,3.1,3.4,4.2,4.0,4.2,2.9
4919720,3.2,3.0,4.3,3.3,5.0,3.6,4.1,4.1,4.0,2.9,3.8,4.4
5822806,2.7,3.1,3.5,4.7,4.9,2.4,3.2,3.5,3.3,3.7,4.2,4.1
9506475,5.0,2.9,4.1,1.3,3.1,4.5,3.2,4.4,4.4,3.2,4.2,3.3
4764629,4.3,4.4,2.7,5.0,3.5,3.4,3.4,4.4,3.3,3.8,3.6,3.6
8164555,2.9,2.4,3.5,4.1,3.3,2.0,2.3,4.0,3.2,4.0,3.9,5.0
9268975,3.3,2.3,4.7,3.9,3.5,4.0,2.9,3.9,1.8,2.5,3.7,2.8
7811800,3.9,4.1,2.3,3.0,5.0,4.8,4.0,3.1,3.0,3.9,4.8,3.3
3032740,3.5,5.0,3.8,3.3,1.0,4.2,3.2,4.0,3.8,2.8,3.1,2.7
8379016,3.2,4.1,3.3,2.7,2.2,3.4,4.6,2.9,3.0,2.4,3.9,4.9
6257694,4.3,2.5,3.9,3.1,5.0,2.2,2.9,2.5,2.6,3.6,3.7,2.7
6934806,4.1,4.4,2.3,4.3,3.0,4.1,3.8,2.9,2.6,2.9,3.7,4.6
6081665,3.4,3.5,3.4,3.5,3.1,5.0,3.5,3.2,5.0,2.5,2.4,3.3
7938092,4.0,4.1,3.3,4.3,3.1,3.5,3.7,3.5,3.8,3.6,3.9,3.5
9175494,3.4,3.4,3.4,2.4,3.2,3.0,3.2,4.2,3.3,4.3,3.3,3.0
